away_team,away_score,away_team_xwoba_diff,away_lineup_xwoba,away_team_xfip,away_starter_xfip,away_close_win_pct,away_run_diff,home_team,home_score,home_team_xwoba_diff,home_lineup_xwoba,home_team_xfip,home_starter_xfip,home_close_win_pct,home_run_diff
SF,5,-0.013949999999999999,0.3265241765093059,4.3175,3.6649265262020525,0.48152804642166336,-50.85,AZ,6,0.0029,0.3120889625388251,4.0145,3.477347067238913,0.5438228438228437,58.349999999999994
CHC,3,0.0179,0.31875932905044124,3.9004999999999996,3.5721621836340938,0.5777401926239135,151.35,STL,4,0.02085,0.3135542239462094,3.9985,3.6091176132113474,0.48663041494835957,68.65
NYY,3,0.0218,0.32854043598649924,3.812,3.46008658008658,0.485525467440361,123.2,TB,7,0.0011499999999999998,0.31326664986474884,4.22,3.293424415133257,0.4308928571428571,-15.95
PHI,4,-0.024399999999999998,0.30503236987111393,4.395999999999999,4.798099532398129,0.41412148702810375,-129.14999999999998,CIN,3,-0.0165,0.320140912073565,4.6145,4.147017555705605,0.39254884932696477,-121.19999999999999
SD,3,-0.026299999999999997,0.2901430089346662,4.265499999999999,4.387310590922067,0.47174418604651164,-160.35,LAD,14,0.044449999999999996,0.327479342367335,3.657,2.517291741579767,0.542269635126778,146.55
COL,7,-0.01285,0.3195861073986963,4.263,3.5588136977694,0.5219318181818181,20.399999999999995,MIL,5,-0.0092,0.31643981197023613,4.259499999999999,4.813812340786867,0.5068940342094284,-6.799999999999999
ATL,0,-0.0131,0.3103769096301483,4.5760000000000005,4.563091734628955,0.47851365015166836,-113.95,NYM,6,0.004549999999999999,0.32716533678958776,4.137,2.645783282869988,0.4895093356491532,-52.8
MIA,2,-0.013099999999999999,0.3324690611129057,4.627,4.596410554747559,0.4679743083003952,-42.9,WSH,4,0.0263,0.32761804419322005,3.964,3.1380117193294765,0.5723856209150326,136.15
TOR,2,0.0112,0.33252658707940225,4.242,4.932603437691835,0.46079563881946684,1.7999999999999972,BAL,3,-0.007549999999999999,0.3284448640626561,4.523,4.0721378708551486,0.5227383768273295,-48.55
PIT,3,-0.0081,0.32395338501233123,4.202,3.709892473118279,0.49656528469229794,-29.9,BOS,5,0.006999999999999999,0.31727433538719824,4.0169999999999995,4.133827509335117,0.5125106600716356,115.45
SEA,0,0.0023,0.32582724289706655,4.425,3.9720824820279987,0.5791720154043646,-8.45,HOU,3,0.027600000000000003,0.33416130742095645,3.7859999999999996,3.2387190022010266,0.5513254716981133,140.0
KC,1,-0.009349999999999999,0.31887835385035523,4.528,4.261933911159264,0.571895325203252,-50.2,MIN,7,-0.017099999999999997,0.3171016329802574,4.5895,4.548893109422897,0.4347838137472283,-26.150000000000002
LAA,2,-0.0099,0.32344654978105347,4.426,4.565294004334217,0.5464386482243625,-4.0,OAK,4,-0.006999999999999999,0.3233904919458898,4.413499999999999,4.442235130035278,0.4707023060796645,-84.44999999999999
CLE,8,0.03065,0.33319757221588114,3.5314999999999994,2.907300739352286,0.5538961038961038,182.0,TEX,5,-0.0109,0.32189616828917095,4.712,3.673573425533496,0.48495323373742827,-5.5
SF,8,-0.013949999999999999,0.31149550835930406,4.3175,3.9993234192172458,0.48152804642166336,-50.85,AZ,4,0.0029,0.3083566420521548,4.0145,3.8847194535010092,0.5438228438228437,58.349999999999994
SD,4,-0.026299999999999997,0.28921585155515794,4.265499999999999,3.8677386858137504,0.47174418604651164,-160.35,LAD,0,0.044449999999999996,0.3349174035984268,3.657,3.9141833227243796,0.542269635126778,146.55
COL,6,-0.01285,0.32299993246077446,4.263,3.943002669612446,0.5219318181818181,20.399999999999995,MIL,5,-0.0092,0.3049276198839552,4.259499999999999,4.213347415421604,0.5068940342094284,-6.799999999999999
CHC,2,0.0179,0.3145054563729135,3.9004999999999996,3.648092673622798,0.5777401926239135,151.35,STL,1,0.02085,0.3255842392768495,3.9985,4.118091134650253,0.48663041494835957,68.65
DET,6,0.00505,0.33049790712986404,4.6535,4.0492770027664955,0.4874127906976744,-105.24999999999999,CWS,3,-0.022699999999999998,0.31288758233766584,4.6725,3.7674404781670265,0.4706693729998815,-87.49999999999999
SEA,1,0.0023,0.32582724289706655,4.425,4.793894580549369,0.5791720154043646,-8.45,HOU,2,0.027600000000000003,0.33721163600261855,3.7859999999999996,3.2156785861076855,0.5513254716981133,140.0
LAA,7,-0.0099,0.31923883590242075,4.426,4.451702211478199,0.5464386482243625,-4.0,OAK,6,-0.006999999999999999,0.3233904919458898,4.413499999999999,4.317608096468562,0.4707023060796645,-84.44999999999999
NYY,5,0.0218,0.32854043598649924,3.812,4.1419757330637,0.485525467440361,123.2,TB,0,0.0011499999999999998,0.30242962732714757,4.22,4.664862635162195,0.4308928571428571,-15.95
CLE,4,0.03065,0.3347625931261149,3.5314999999999994,3.135777945714466,0.5538961038961038,182.0,TEX,3,-0.0109,0.32019326619609245,4.712,4.61057852911429,0.48495323373742827,-5.5
SF,6,-0.013949999999999999,0.31890089648100933,4.3175,4.88507169117647,0.48152804642166336,-50.85,AZ,8,0.0029,0.31547415790158223,4.0145,4.208473501303215,0.5438228438228437,58.349999999999994
PHI,0,-0.024399999999999998,0.3074630648844012,4.395999999999999,4.4346855446246565,0.41412148702810375,-129.14999999999998,CIN,2,-0.0165,0.31700364898888406,4.6145,4.383696335078533,0.39254884932696477,-121.19999999999999
SD,1,-0.026299999999999997,0.2979194999797019,4.265499999999999,3.980364187900849,0.47174418604651164,-160.35,LAD,3,0.044449999999999996,0.34059762447923414,3.657,3.535774577712966,0.542269635126778,146.55
COL,1,-0.01285,0.3203911928360273,4.263,4.295783675799087,0.5219318181818181,20.399999999999995,MIL,6,-0.0092,0.3103892880256453,4.259499999999999,4.642309401709402,0.5068940342094284,-6.799999999999999
ATL,3,-0.0131,0.3152608377560869,4.5760000000000005,4.594326267978804,0.47851365015166836,-113.95,NYM,1,0.004549999999999999,0.31947456906021776,4.137,3.2243792507560323,0.4895093356491532,-52.8
MIA,4,-0.013099999999999999,0.31477078089925303,4.627,4.703014785700916,0.4679743083003952,-42.9,WSH,6,0.0263,0.32796603765896576,3.964,4.159595432516763,0.5723856209150326,136.15
TOR,1,0.0112,0.34079100407759855,4.242,3.957473475232702,0.46079563881946684,1.7999999999999972,BAL,3,-0.007549999999999999,0.32095882067623704,4.523,4.616574931880109,0.5227383768273295,-48.55
PIT,0,-0.0081,0.3239533850123313,4.202,3.8604368737474952,0.49656528469229794,-29.9,BOS,3,0.006999999999999999,0.31311659708732004,4.0169999999999995,2.9027787201233615,0.5125106600716356,115.45
SEA,3,0.0023,0.32582724289706655,4.425,3.464938271604938,0.5791720154043646,-8.45,HOU,5,0.027600000000000003,0.3344173951348444,3.7859999999999996,3.834844769746874,0.5513254716981133,140.0
KC,1,-0.009349999999999999,0.3101667621382943,4.528,4.757485984921709,0.571895325203252,-50.2,MIN,9,-0.017099999999999997,0.3185881046290626,4.5895,5.654299329169558,0.4347838137472283,-26.150000000000002
LAA,5,-0.0099,0.32344654978105347,4.426,3.6147951582867783,0.5464386482243625,-4.0,OAK,0,-0.006999999999999999,0.3233904919458898,4.413499999999999,4.8702711652608555,0.4707023060796645,-84.44999999999999
NYY,1,0.0218,0.32854043598649924,3.812,3.368699497875627,0.485525467440361,123.2,TB,4,0.0011499999999999998,0.31326664986474884,4.22,4.273003855687139,0.4308928571428571,-15.95
CLE,9,0.03065,0.33353882341009045,3.5314999999999994,3.4214777699364856,0.5538961038961038,182.0,TEX,6,-0.0109,0.31894331116408003,4.712,4.226505027068832,0.48495323373742827,-5.5
SF,3,-0.013949999999999999,0.31361676366301083,4.3175,3.8511644508516203,0.48152804642166336,-50.85,AZ,9,0.0029,0.30491881552308153,4.0145,3.581742283617526,0.5438228438228437,58.349999999999994
PHI,4,-0.024399999999999998,0.3080459925359961,4.395999999999999,4.371947851279574,0.41412148702810375,-129.14999999999998,CIN,7,-0.0165,0.3177692364615104,4.6145,4.852183908045977,0.39254884932696477,-121.19999999999999
SD,2,-0.026299999999999997,0.29933192480814347,4.265499999999999,5.475544007737624,0.47174418604651164,-160.35,LAD,10,0.044449999999999996,0.336256232491323,3.657,4.143545532646048,0.542269635126778,146.55
COL,2,-0.01285,0.32015953807574143,4.263,4.269952568019788,0.5219318181818181,20.399999999999995,MIL,1,-0.0092,0.28931768972409216,4.259499999999999,4.416160854893138,0.5068940342094284,-6.799999999999999
ATL,2,-0.0131,0.3227543142517655,4.5760000000000005,3.9013063693339163,0.47851365015166836,-113.95,NYM,6,0.004549999999999999,0.3213660006235166,4.137,4.493499776885319,0.4895093356491532,-52.8
CHC,6,0.0179,0.31095098979618124,3.9004999999999996,4.201941407831569,0.5777401926239135,151.35,STL,4,0.02085,0.3157889055757738,3.9985,4.4379364169215085,0.48663041494835957,68.65
MIA,4,-0.013099999999999999,0.32077098305610685,4.627,4.9272992728664375,0.4679743083003952,-42.9,WSH,3,0.0263,0.3224535681170554,3.964,3.986115127417314,0.5723856209150326,136.15
DET,2,0.00505,0.3279615427342278,4.6535,4.966286768095897,0.4874127906976744,-105.24999999999999,CWS,11,-0.022699999999999998,0.31743452412574896,4.6725,4.846115597308281,0.4706693729998815,-87.49999999999999
SEA,4,0.0023,0.32658624588894786,4.425,5.0554385964912285,0.5791720154043646,-8.45,HOU,2,0.027600000000000003,0.3263107922547731,3.7859999999999996,4.092573201240868,0.5513254716981133,140.0
KC,3,-0.009349999999999999,0.31887835385035523,4.528,4.456851565020974,0.571895325203252,-50.2,MIN,5,-0.017099999999999997,0.3094422385538709,4.5895,4.297871353227852,0.4347838137472283,-26.150000000000002
LAA,1,-0.0099,0.32305505322771993,4.426,4.371780553679947,0.5464386482243625,-4.0,OAK,5,-0.006999999999999999,0.30866120203833913,4.413499999999999,4.162971751412429,0.4707023060796645,-84.44999999999999
TOR,5,0.0112,0.3350821571433036,4.242,3.4959074074074077,0.46079563881946684,1.7999999999999972,TB,2,0.0011499999999999998,0.3140707041330067,4.22,4.435989213364903,0.4308928571428571,-15.95
CLE,3,0.03065,0.33459446385249453,3.5314999999999994,4.061377345256882,0.5538961038961038,182.0,AZ,7,0.0029,0.3222338307516902,4.0145,4.6617950827999595,0.5438228438228437,58.349999999999994
LAD,1,0.044449999999999996,0.3336185362556418,3.657,4.200787205686361,0.542269635126778,146.55,COL,2,-0.01285,0.31231866332092456,4.263,4.483666666666667,0.5219318181818181,20.399999999999995
CHC,1,0.0179,0.3300688510705144,3.9004999999999996,4.0761064115474985,0.5777401926239135,151.35,MIL,2,-0.0092,0.2880384302406217,4.259499999999999,3.8332084195997234,0.5068940342094284,-6.799999999999999
MIA,7,-0.013099999999999999,0.3295802268003585,4.627,4.382186059907833,0.4679743083003952,-42.9,NYM,2,0.004549999999999999,0.32257699929656847,4.137,4.3069982930992445,0.4895093356491532,-52.8
WSH,7,0.0263,0.3279132588919509,3.964,3.219076669205382,0.5723856209150326,136.15,PHI,6,-0.024399999999999998,0.3078407810860672,4.395999999999999,4.204008520526723,0.41412148702810375,-129.14999999999998
