last_name,first_name,mlbam_id,retrosheet_id,fangraphs_id
norris,bud,502032,norrb001,9492
boshers,buddy,542953,boshb001,8490
stratton,hunter,676702,strah001,23455
cobb,alex,502171,cobba001,6562
morin,mike,573046,morim002,13442
lamet,dinelson,659275,lamed001,17186
ross,joe,605452,rossj002,12972
givens,mychal,571710,givem001,10430
margevicius,nick,676606,margn001,20395
gomber,austin,596295,gomba001,16561
duffey,tyler,608648,dufft001,13758
mccarthy,brandon,435221,mccab001,4662
garrett,braxton,666129,garrb001,21844
barnette,tony,501817,barnt002,3555
kluber,corey,446372,klubc001,2429
morgan,adam,605388,morga001,12580
betancourt,rafael,429783,betar001,177
akin,keegan,669211,akink001,19362
bailey,homer,456701,bailh001,8362
manship,jeff,453249,mansj001,6865
cosgrove,tom,676680,cosgt001,23443
uribe,abner,682842,uriba001,25327
iglesias,raisel,628452,igler001,17130
steckenrider,drew,608716,stecd001,18806
gonzales,marco,594835,gonzm005,15467
stock,robert,476594,stocr001,6576
webb,jacob,657097,webbj002,19274
ottavino,adam,493603,ottaa001,1247
goody,nick,580792,goodn001,13685
raley,brooks,548384,raleb001,10061
grace,matt,594840,gracm003,11449
sandlin,nick,680704,sandn001,20517
buehler,walker,621111,buehw001,19374
leiter,mark,643410,leitm002,15551
barría,jaime,642545,barrj003,18356
buttó,josé,676130,buttj001,23313
ponce de leon,daniel,594965,poncd001,16110
alvarado,josé,621237,alvaj004,17780
reed,cody,642003,reedc002,15232
kittredge,andrew,552640,kitta001,12828
wicks,jordan,696136,wickj001,30094
gibaut,ian,664139,gibai001,17871
rogers,trevor,669432,roget003,22286
diekman,jake,518617,diekj001,5003
nardi,andrew,677053,narda001,25942
velasquez,vince,592826,velav001,11189
armstrong,shawn,542888,armss001,12857
lamb,john,543424,lambj002,8493
wisler,matt,605538,wislm001,12804
morrow,brandon,453344,morrb001,9346
ponce de leon,daniel,594965,poncd001,16110
leclerc,josé,600917,leclj001,14524
kintzler,brandon,445213,kintb001,9939
edwards,carl,605218,edwac001,13607
maton,phil,664208,matop002,18064
hernández,darwinzon,650382,hernd004,19848
sewald,paul,623149,sewap001,13892
otto,glenn,657248,ottog001,21366
lynn,lance,458681,lynnl001,2520
suter,brent,608718,suteb001,13942
gonzales,marco,594835,gonzm005,15467
pérez,martín,527048,perem004,6902
happ,j. a.,457918,happj001,7410
nelson,jimmy,519076,nelsj004,10547
liriano,francisco,434538,lirif001,3201
koenig,jared,657649,koenj001,27517
maurer,brandon,543506,maurb001,4878
tomlin,josh,458708,tomlj001,9388
may,trevor,543507,may-t001,6398
martínez,nick,607259,martn002,12730
mengden,daniel,596043,mengd001,16980
wisler,matt,605538,wislm001,12804
bard,daniel,453268,bardd001,7115
peterson,david,656849,peted003,20302
madson,ryan,425492,madsr001,1852
sears,jp,676664,searj001,23429
wood,blake,502028,woodb004,1345
medlen,kris,450665,medlk001,9417
graveman,kendall,608665,gravk001,15514
devenski,chris,606965,devec001,12763
sears,jp,676664,searj001,23429
nova,iván,467100,novai001,1994
brooks,aaron,605156,brooa001,12272
kuhl,chad,641771,kuhlc001,14975
montgomery,jordan,656756,montj004,16511
blazek,michael,518468,blazm001,9654
sewald,paul,623149,sewap001,13892
hughes,jared,453172,hughj001,9325
schmidt,clarke,657376,schmc002,19899
drake,oliver,543118,drako001,8823
garrett,amir,607237,garra001,14375
javier,cristian,664299,javic001,17606
albers,andrew,452027,albea001,7853
gant,john,607231,gantj002,13684
morgan,adam,605388,morga001,12580
andriese,matt,542882,andrm001,12022
kuhl,chad,641771,kuhlc001,14975
kelly,joe,523260,kellj001,9761
liriano,francisco,434538,lirif001,3201
stephenson,robert,596112,stepr002,13594
james,josh,657624,jamej002,16794
hirano,yoshihisa,673633,hiray001,19756
ross,joe,605452,rossj002,12972
ashcraft,graham,668933,ashcg001,27552
hand,brad,543272,handb001,9111
matz,steven,571927,matzs001,13361
treinen,blake,595014,treib001,12572
cedeño,xavier,458584,cedex001,36
marshall,evan,605359,marse001,12297
tapia,domingo,593619,tapid001,12178
cole,taylor,518566,colet001,11964
pop,zach,647315,pop-z001,20185
bickford,phil,641360,bickp001,18519
pazos,james,572021,pazoj001,13323
bastardo,antonio,455374,basta001,8844
garcía,jarlín,606424,garcj006,18282
tate,dillon,622253,tated001,17796
lorenzen,michael,547179,lorem002,14843
may,trevor,543507,may-t001,6398
gonsolin,tony,664062,gonst001,19388
rodney,fernando,407845,rodnf001,494
garcía,luis,472610,garcl005,6984
suero,wander,593833,suerw002,15855
neris,héctor,593576,nerih001,11804
cisnero,josé,542585,cisnj001,6399
bard,daniel,453268,bardd001,7115
clippard,tyler,461325,clipt001,5640
steckenrider,drew,608716,stecd001,18806
barnes,matt,598264,barnm001,12863
pallante,andre,669467,palla001,26108
de la rosa,rubby,523989,delar003,3862
fillmyer,heath,641571,fillh001,17466
mccarthy,kevin,641838,mccak002,15240
font,wilmer,521655,fontw001,5257
sheehan,emmet,686218,sheee001,29839
arrieta,jake,453562,arrij001,4153
thompson,mason,666168,thomm005,21850
morin,mike,573046,morim002,13442
herrin,tim,682120,herrt002,25139
jameson,drey,686753,jamed003,26260
ginkel,kevin,656464,ginkk001,19876
miller,shelby,571946,mills001,10197
ramos,edubray,591693,ramoe002,16086
soria,joakim,465657,sorij001,6941
may,dustin,669160,may-d003,19716
benoit,joaquín,276542,benoj001,1437
pressly,ryan,519151,presr001,7005
almonte,yency,622075,almoy001,15068
akin,keegan,669211,akink001,19362
richard,clayton,453385,richc002,3551
hill,tim,657612,hillt002,16814
hicks,jordan,663855,hickj002,19618
woodruff,brandon,605540,woodb005,16162
davies,zach,605200,daviz001,13183
perdomo,ángel,622780,perda001,17759
norris,daniel,596057,norrd002,13475
cordero,jimmy,622772,cordj001,15690
treinen,blake,595014,treib001,12572
bender,anthony,669622,benda001,19742
anderson,justin,605121,andej005,16201
romo,sergio,489265,romos001,9817
harrell,lucas,449173,harrl002,7541
lorenzen,michael,547179,lorem002,14843
gearrin,cory,518715,gearc001,7947
okert,steven,595345,okers001,13580
rogers,tyler,643511,roget002,15541
drake,oliver,543118,drako001,8823
chafin,andrew,605177,chafa001,12988
gómez,jeanmar,491646,gomej002,9033
milner,hoby,571948,milnh001,13346
medina,luis,665622,medil002,21649
crawford,kutter,676710,crawk001,20531
doubront,félix,467094,doubf001,1478
bubic,kris,663460,bubik001,21455
lobstein,kyle,543456,lobsk001,9178
sánchez,aníbal,434671,sanca004,3284
diekman,jake,518617,diekj001,5003
merritt,ryan,607320,merrr001,13688
treinen,blake,595014,treib001,12572
head,louis,545343,headl001,13259
herrera,kelvin,516969,herrk001,6033
means,john,607644,meanj001,16269
soria,joakim,465657,sorij001,6941
lorenzen,michael,547179,lorem002,14843
kelley,shawn,518875,kells001,7773
wentz,joey,666214,wentj001,19962
neshek,pat,450212,neshp001,4682
johnson,pierce,572955,johnp001,13435
stephenson,robert,596112,stepr002,13594
hicks,jordan,663855,hickj002,19618
gilbert,tyler,656457,gilbt001,17964
miley,wade,489119,milew001,8779
fairbanks,pete,664126,fairp001,17998
araújo,elvis,542587,araue001,12854
strickland,hunter,519326,strih001,7836
bleier,richard,542947,bleir001,7803
romero,enny,544836,romee002,4001
hembree,heath,592390,hembh001,11632
hill,tim,657612,hillt002,16814
roe,chaz,475054,roe-c001,9866
rodriguez,chris,669735,rodrc002,22310
suero,wander,593833,suerw002,15855
chen,wei-yin,612672,chenw001,13071
smeltzer,devin,656970,smeld001,19487
wantz,andrew,681806,wanta001,24933
diekman,jake,518617,diekj001,5003
rogers,taylor,573124,roget001,13449
grimm,justin,518748,grimj002,11720
ynoa,gabriel,593679,ynoag001,12938
pérez,óliver,424144,pereo002,1514
rodriguez,fernando,451775,rodrf004,7558
mikolas,miles,571945,mikom001,9803
armstrong,shawn,542888,armss001,12857
faedo,alex,656412,faeda001,19874
wainwright,adam,425794,waina001,2233
wilson,alex,543935,wilsa001,9239
archer,chris,502042,archc001,6345
barría,jaime,642545,barrj003,18356
burgos,enrique,542609,burge002,3895
nicasio,juan,504379,nicaj001,7731
davies,zach,605200,daviz001,13183
woodruff,brandon,605540,woodb005,16162
webb,logan,657277,webbl001,17995
junis,jakob,596001,junij001,13619
cueto,johnny,456501,cuetj001,6893
beeks,jalen,656222,beekj001,17192
banda,anthony,607455,banda001,14706
kranick,max,668820,kranm001,22175
gray,jon,592351,grayj003,14916
blackburn,paul,621112,blacp001,14739
olson,tyler,621397,olsot002,14741
pomeranz,drew,519141,pomed001,11426
smith,joe,501925,smitj002,3281
ferguson,caleb,657571,fergc001,19349
gomber,austin,596295,gomba001,16561
tuivailala,sam,592815,tuivs001,13485
coulombe,danny,543056,could001,13293
goeddel,erik,592340,goede001,11712
rzepczynski,marc,519240,rzepm001,6612
gipson-long,sawyer,687830,gipss001,26048
may,dustin,669160,may-d003,19716
moll,sam,594580,molls001,14874
matusz,brian,451085,matub001,2646
alzolay,adbert,640470,alzoa001,17859
ruiz,josé,614179,ruizj001,14552
hernández,elieser,622694,herne002,16933
ginkel,kevin,656464,ginkk001,19876
kontos,george,502004,kontg001,9486
soto,gregory,642397,sotog003,19677
pérez,cionel,672335,perec004,19614
white,mitch,669952,whitm004,19225
peters,dillon,596071,peted001,18790
wood,hunter,621056,woodh001,15091
dunn,justin,643290,dunnj002,19268
ramos,edubray,591693,ramoe002,16086
holder,jonathan,656547,holdj002,16588
brasier,ryan,518489,brasr001,5615
brieske,beau,689225,brieb001,26079
garrett,amir,607237,garra001,14375
bubic,kris,663460,bubik001,21455
wilson,justin,458677,wilsj004,4301
hoyt,james,624586,hoytj001,14605
irvin,cole,608344,irvic001,19244
hill,tim,657612,hillt002,16814
rodríguez,jefry,622446,rodrj005,17018
mcarthur,james,663704,mcarj001,21527
castro,miguel,612434,castm002,15684
cingrani,tony,571561,cingt001,12555
ziegler,brad,446899,ziegb001,7293
clarke,taylor,664199,clart003,17611
drake,oliver,543118,drako001,8823
winans,allan,642216,winaa001,21238
jefferies,daulton,641726,jeffd001,19345
freeland,kyle,607536,freek001,16256
kelly,joe,523260,kellj001,9761
weaver,luke,596133,weavl001,16918
cahill,trevor,502239,cahit001,6249
weaver,luke,596133,weavl001,16918
milone,tommy,543548,milot001,7608
almonte,yency,622075,almoy001,15068
barnes,jacob,606930,barnj002,12323
ramirez,noé,598287,ramin002,12800
jiménez,joe,641729,jimej003,15761
stashak,cody,664054,stasc001,18088
slegers,aaron,642083,slega001,15231
hunter,tommy,488984,huntt002,1157
cox,austin,680735,cox-a001,24604
quijada,josé,650671,quijj001,19200
erlin,robbie,572362,erlir001,10354
brasier,ryan,518489,brasr001,5615
snell,blake,605483,snelb001,13543
kennedy,ian,453178,kenni001,6986
brito,jhony,666745,britj003,25386
anderson,chase,502624,andec001,6895
stammen,craig,489334,stamc001,7274
motte,jason,435400,mottj001,5861
buchholz,clay,453329,buchc001,3543
de la rosa,jorge,407822,delaj001,2047
gallardo,yovani,451596,gally001,8173
rogers,taylor,573124,roget001,13449
velázquez,héctor,584171,velah001,19341
garrett,reed,657585,garrr001,16866
clevinger,mike,605182,clevm001,12808
bumgarner,madison,518516,bumgm001,5524
mahle,tyler,641816,mahlt001,16358
estrada,marco,462136,estrm001,1118
colón,bartolo,112526,colob001,375
colón,bartolo,112526,colob001,375
scott,tayler,605463,scott004,13652
garcía,jarlín,606424,garcj006,18282
suárez,ranger,624133,suarr001,17277
newcomb,sean,656794,newcs001,16943
soto,gregory,642397,sotog003,19677
stanek,ryne,592773,stanr002,15947
gsellman,robert,607229,gselr001,13696
bubic,kris,663460,bubik001,21455
garza,matt,490063,garzm001,3340
harris,will,501789,harrw002,3192
thompson,ryan,657044,thomr007,16647
coleman,dylan,669395,coled003,22276
wittgren,nick,621295,wittn001,15594
rondón,bruce,541652,rondb001,5766
law,derek,571882,law-d001,13133
vargas,jason,450306,vargj001,8044
morgan,eli,669212,morge001,20203
ramirez,nick,598286,ramin003,12575
brazobán,huascar,623211,brazh001,6107
kaprielian,james,621076,kaprj001,18331
misiewicz,anthony,664948,misia001,18152
torres,carlos,448614,torrc001,7624
sabathia,cc,282332,sabac001,404
scott,tanner,656945,scott003,17586
cashner,andrew,488768,casha001,8782
morgan,eli,669212,morge001,20203
estévez,carlos,608032,estec001,14542
hale,david,571735,haled001,9756
holder,jonathan,656547,holdj002,16588
montero,rafael,606160,montr004,12760
stroman,marcus,573186,strom001,13431
socolovich,miguel,462515,socom001,6697
papelbon,jonathan,449097,papej001,5975
hembree,heath,592390,hembh001,11632
adam,jason,592094,adamj002,11861
morales,franklin,462985,moraf001,5088
martínez,nick,607259,martn002,12730
álvarez,josé,501625,alvaj003,5358
lugo,seth,607625,lugos001,12447
pérez,cionel,672335,perec004,19614
baker,bryan,641329,bakeb001,19804
petricka,jake,502593,petrj001,10534
vincent,nick,543883,vincn001,7555
richard,clayton,453385,richc002,3551
leclerc,josé,600917,leclj001,14524
sborz,josh,622250,sborj002,18323
yates,kirby,489446,yatek001,9073
worley,vance,474699,worlv001,6435
guerra,deolis,500610,guerd001,8410
farquhar,danny,543144,farqd001,8501
alburquerque,al,456379,albua001,6324
garcía,yimi,554340,garcy001,12095
scott,tanner,656945,scott003,17586
paddack,chris,663978,paddc001,20099
megill,trevor,656730,megit001,17722
hendricks,kyle,543294,hendk001,12049
toussaint,touki,657053,toust001,16929
zimmermann,bruce,669145,zimmb002,20370
kelly,joe,523260,kellj001,9761
wilson,tyler,592869,wilst004,12691
lively,ben,594902,liveb001,14932
feliz,michael,593140,felim001,11903
curtiss,john,595928,curtj003,16128
king,john,667463,kingj002,22051
sims,lucas,608371,simsl001,13470
hudson,dakota,641712,hudsd002,19206
lakins,travis,664042,lakit001,18600
otero,dan,519096,oterd001,7385
street,huston,434718,streh001,8258
guerra,deolis,500610,guerd001,8410
hawkins,latroy,115629,hawkl001,729
álvarez,josé,501625,alvaj003,5358
jiménez,dany,666204,jimed002,21170
stanek,ryne,592773,stanr002,15947
mcallister,zach,502083,mcalz001,2895
smith,will,519293,smitw002,8048
ryu,hyun jin,547943,ryu-h001,14444
stephens,jackson,623451,stepj002,14420
peralta,wandy,593974,peraw002,14295
matsui,yuki,673513,matsy001,33826
thompson,ryan,657044,thomr007,16647
paxton,james,572020,paxtj001,11828
beck,tristan,663941,beckt002,21584
woodford,jake,663765,woodj003,18674
vest,will,676684,vestw001,19769
gonzález,victor,624647,gonzv001,16408
curry,xzavion,675540,currx001,25595
conley,adam,543045,conla001,14457
blackburn,paul,621112,blacp001,14739
andriese,matt,542882,andrm001,12022
morgan,adam,605388,morga001,12580
qualls,chad,430589,qualc001,2170
fulmer,michael,605242,fulmm001,13218
pérez,martín,527048,perem004,6902
doolittle,sean,448281,dools001,1581
ashby,aaron,676879,ashba003,23550
guerra,javy,457915,guerj002,7407
wittgren,nick,621295,wittn001,15594
puk,a. j.,640462,puk-a001,19343
bergman,christian,548357,bergc001,10925
velasquez,vince,592826,velav001,11189
lugo,seth,607625,lugos001,12447
estévez,carlos,608032,estec001,14542
montas,frankie,593423,montf001,14309
wisler,matt,605538,wislm001,12804
herrera,kelvin,516969,herrk001,6033
feliz,neftalí,491703,felin001,18
weaver,luke,596133,weavl001,16918
garcia,bryan,650530,garcb001,19457
lee,dylan,669276,lee-d005,19996
kela,keone,605309,kelak001,14696
pepiot,ryan,686752,pepir001,26221
thornton,matt,407819,thorm001,1918
nelson,kyle,669459,nelsk001,20515
quantrill,cal,615698,quanc001,19312
clase,emmanuel,661403,clase001,21032
james,josh,657624,jamej002,16794
iglesias,raisel,628452,igler001,17130
crichton,stefan,592233,crics001,16058
staumont,josh,622251,stauj001,18335
montero,rafael,606160,montr004,12760
mcallister,zach,502083,mcalz001,2895
morrow,brandon,453344,morrb001,9346
strzelecki,peter,657265,strzp001,21367
wittgren,nick,621295,wittn001,15594
pruitt,austin,643493,pruia001,15290
assad,javier,665871,assaj001,21741
bracho,silvino,611093,bracs001,15051
shaw,bryan,543766,shawb001,8110
rodney,fernando,407845,rodnf001,494
wilson,tyler,592869,wilst004,12691
bass,anthony,542914,bassa001,7982
cotton,jharel,605194,cottj001,13654
montgomery,jordan,656756,montj004,16511
stewart,kohl,640464,stewk001,15502
alexander,scott,518397,alexs001,10591
rosenberg,kenny,670046,rosek001,20009
treinen,blake,595014,treib001,12572
martin,chris,455119,martc007,11847
jennings,dan,543359,jennd003,8073
mattheus,ryan,458919,mattr001,7169
toussaint,touki,657053,toust001,16929
coonrod,sam,656322,coons001,17264
davies,zach,605200,daviz001,13183
miller,shelby,571946,mills001,10197
loáisiga,jonathan,642528,loaij001,19753
lópez,pablo,641154,lopep002,17085
karns,nate,501992,karnn001,12638
barlow,scott,605130,barls001,14993
miller,andrew,453192,milla002,6785
rea,colin,607067,rea-c001,12317
peña,ariel,516414,penaa003,10240
rodríguez,joely,570257,rodrj004,11487
sims,lucas,608371,simsl001,13470
holland,greg,518813,hollg001,7196
gsellman,robert,607229,gselr001,13696
tomlin,josh,458708,tomlj001,9388
olson,tyler,621397,olsot002,14741
richards,trevor,670950,richt001,19309
bettis,chad,518452,bettc001,10587
loáisiga,jonathan,642528,loaij001,19753
medina,luis,665622,medil002,21649
may,trevor,543507,may-t001,6398
falter,bailey,663559,faltb001,20070
peterson,david,656849,peted003,20302
cecconi,slade,677944,ceccs001,27500
adon,joan,672851,adonj001,22925
akin,keegan,669211,akink001,19362
hernandez,david,456696,hernd002,4259
minter,a. j.,621345,minta001,18655
zimmer,kyle,622092,zimmk001,14169
cody,kyle,621129,codyk001,19686
reid-foley,sean,656887,reids001,17034
wendelken,j. b.,605525,wendj001,14506
marinaccio,ron,676760,marir001,23488
martinez,seth,661527,marts003,21045
ellis,chris,595939,ellic001,16125
putnam,zach,474029,putnz001,9080
young,alex,622065,youna002,18333
mahle,tyler,641816,mahlt001,16358
mills,alec,621219,milla003,13834
fried,max,608331,friem001,13743
scherzer,max,453286,schem001,3137
sanchez,aaron,592717,sanca006,11490
gil,luis,661563,gil-l001,21052
graterol,brusdar,660813,gratb002,20367
mahle,tyler,641816,mahlt001,16358
cooney,tim,608641,coont001,13762
melancon,mark,453343,melam001,4264
mitchell,bryan,571951,mitcb001,11479
cahill,trevor,502239,cahit001,6249
zerpa,angel,672582,zerpa001,22717
mlodzinski,carmen,669387,mlodc001,27572
payamps,joel,606303,payaj001,14332
brazobán,huascar,623211,brazh001,6107
chargois,j. t.,608638,charj001,13767
soriano,josé,667755,sorij002,22100
nicolas,kyle,693312,nicok001,27775
edwards,carl,605218,edwac001,13607
may,trevor,543507,may-t001,6398
parra,manny,448159,parrm001,4279
wilson,steven,621051,wilss002,20353
muñoz,andrés,662253,munoa002,20373
cleavinger,garrett,664076,cleag001,17897
cecil,brett,446399,cecib001,2660
martin,brett,656685,martb002,17369
grace,matt,594840,gracm003,11449
díaz,alexis,664747,diaza004,21132
boyer,blaine,430641,boyeb001,2237
duplantier,jon,641541,duplj001,19546
fister,doug,450729,fistd001,9425
melancon,mark,453343,melam001,4264
fields,josh,451661,fielj002,5070
knebel,corey,608349,knebc001,15010
mazza,chris,607391,mazzc002,14151
murphy,chris,669684,murpc001,26214
pérez,martín,527048,perem004,6902
cessa,luis,570666,cessl001,13345
houser,adrian,605288,housa001,12718
faedo,alex,656412,faeda001,19874
gonzález,severino,605894,gonzs001,14697
weaver,luke,596133,weavl001,16918
rogers,trevor,669432,roget003,22286
lamb,john,543424,lambj002,8493
hentges,sam,656529,hents001,18548
perdomo,luis,606131,perdl002,14682
greene,conner,641632,greec004,16455
scott,tanner,656945,scott003,17586
barlow,joe,669618,barlj001,22296
dayton,grant,594795,daytg001,11203
whitley,kodi,676831,whitk001,19731
mariñez,jhan,501697,marij001,5830
swanson,erik,657024,swane001,16587
diekman,jake,518617,diekj001,5003
moylan,peter,493247,moylp001,4891
o'day,darren,503285,odayd001,3321
morgan,adam,605388,morga001,12580
álvarez,josé,501625,alvaj003,5358
quijada,josé,650671,quijj001,19200
misiewicz,anthony,664948,misia001,18152
shaw,bryan,543766,shawb001,8110
wick,rowan,592858,wickr001,14646
tate,dillon,622253,tated001,17796
hamilton,ian,641656,hamii001,19261
pérez,óliver,424144,pereo002,1514
naughton,packy,676050,naugp001,23292
lewicki,artie,592499,lewia001,16731
romero,enny,544836,romee002,4001
rodney,fernando,407845,rodnf001,494
norris,daniel,596057,norrd002,13475
chafin,andrew,605177,chafa001,12988
howard,spencer,675921,howas003,23252
allard,kolby,663465,allak001,18694
smyly,drew,592767,smyld001,11760
lyles,jordan,543475,lylej001,7593
locke,jeff,502046,lockj001,2929
berríos,josé,621244,berrj001,14168
wisler,matt,605538,wislm001,12804
gonsolin,tony,664062,gonst001,19388
hellickson,jeremy,476451,hellj001,4371
hernández,félix,433587,hernf002,4772
funkhouser,kyle,608335,funkk001,19456
castillo,diego,650895,castd002,17496
finnegan,kyle,640448,finnk001,15009
lincecum,tim,453311,linct001,5705
paxton,james,572020,paxtj001,11828
howell,j. p.,434442,howej003,8245
chargois,j. t.,608638,charj001,13767
wilson,bryse,669060,wilsb003,19990
zych,tony,543964,zycht001,12876
cabrera,edward,665795,cabre003,21690
biddle,jesse,592145,biddj001,11437
dunn,mike,445197,dunnm002,9948
rogers,taylor,573124,roget001,13449
axford,john,446099,axfoj001,9059
beeks,jalen,656222,beekj001,17192
hernández,félix,433587,hernf002,4772
helsley,ryan,664854,helsr001,18138
hearn,taylor,621368,heart001,18325
hudson,dakota,641712,hudsd002,19206
fedde,erick,607200,fedde001,17425
sampson,adrian,592716,sampa001,13339
sandlin,nick,680704,sandn001,20517
fleming,josh,676596,flemj001,20418
fields,josh,451661,fielj002,5070
doval,camilo,666808,dovac001,21992
morris,bryan,457768,morrb002,10234
mccarthy,kevin,641838,mccak002,15240
liriano,francisco,434538,lirif001,3201
lorenzen,michael,547179,lorem002,14843
tepera,ryan,572193,teper001,10291
brentz,jake,641394,brenj001,17783
venters,jonny,458924,ventj001,7175
bedrosian,cam,592135,bedrc001,13360
holderman,colin,670059,holdc001,22361
delgado,randall,517414,delgr001,5985
palencia,daniel,694037,paled001,27914
beeks,jalen,656222,beekj001,17192
beede,tyler,595881,beedt001,16981
brubaker,jt,664141,brubj001,17578
jurado,ariel,642558,juraa001,17030
farmer,buck,571656,farmb001,14814
gearrin,cory,518715,gearc001,7947
romero,jojo,668941,romej002,19574
ellington,brian,623395,ellib001,17233
wilson,justin,458677,wilsj004,4301
mcfarland,t. j.,519008,mcfat001,3237
feyereisen,j. p.,656420,feyej001,16610
campbell,isaiah,663462,campi001,25551
ramírez,erasmo,541640,ramie004,10314
littell,zack,641793,littz001,15823
wilson,steven,621051,wilss002,20353
puk,a. j.,640462,puk-a001,19343
wittgren,nick,621295,wittn001,15594
holton,tyler,663947,holtt002,26231
boxberger,brad,502202,boxbb001,10133
estévez,carlos,608032,estec001,14542
law,derek,571882,law-d001,13133
bradley,archie,605151,brada001,12918
collmenter,josh,518567,collj001,7312
strahm,matt,621381,stram001,13799
pazos,james,572021,pazoj001,13323
johnson,brian,598271,johnb004,14272
hunter,tommy,488984,huntt002,1157
rondón,héctor,444468,rondh001,2391
maness,seth,595307,manes001,12235
mchugh,collin,543521,mchuc001,7531
jiménez,joe,641729,jimej003,15761
wicks,jordan,696136,wickj001,30094
cahill,trevor,502239,cahit001,6249
smith,joe,501925,smitj002,3281
trivino,lou,642152,trivl001,15043
hand,brad,543272,handb001,9111
bradford,cody,674003,bradc003,27597
stammen,craig,489334,stamc001,7274
ureña,josé,570632,urenj001,11589
wojciechowski,asher,592879,wojca001,10836
greene,shane,572888,grees005,10756
reyes,gerardo,622103,reyeg002,16306
kelly,zack,677161,kellz001,20349
tonkin,michael,543859,tonkm001,10315
giolito,lucas,608337,gioll001,15474
boyer,blaine,430641,boyeb001,2237
neshek,pat,450212,neshp001,4682
strickland,hunter,519326,strih001,7836
johnson,pierce,572955,johnp001,13435
hatch,thomas,641672,hatct001,19264
hand,brad,543272,handb001,9111
adam,jason,592094,adamj002,11861
goeddel,erik,592340,goede001,11712
báez,pedro,520980,baezp001,5420
paredes,enoli,660600,paree003,20447
ureña,josé,570632,urenj001,11589
cueto,johnny,456501,cuetj001,6893
curtiss,john,595928,curtj003,16128
gee,dillon,518716,gee-d001,7396
romo,sergio,489265,romos001,9817
coulombe,danny,543056,could001,13293
hatcher,chris,501822,hatcc002,3299
hernandez,david,456696,hernd002,4259
morgan,adam,605388,morga001,12580
verlander,justin,434378,verlj001,8700
brebbia,john,605154,brebj001,12777
freeman,sam,518693,frees001,6832
strzelecki,peter,657265,strzp001,21367
teherán,julio,527054,tehej001,6797
hill,tim,657612,hillt002,16814
coulombe,danny,543056,could001,13293
graterol,brusdar,660813,gratb002,20367
lynch,daniel,663738,lyncd001,21537
hicks,jordan,663855,hickj002,19618
leiter,mark,643410,leitm002,15551
jeffress,jeremy,502026,jeffj001,9490
carrasco,carlos,471911,carrc003,6632
holland,derek,502706,holld003,4141
moore,matt,519043,moorm003,1890
cain,matt,430912,cainm001,4732
anderson,justin,605121,andej005,16201
pfaadt,brandon,694297,pfaab001,27782
gonzález,chi chi,592346,gonzc002,14663
gonzález,severino,605894,gonzs001,14697
hinojosa,dalier,648737,hinod001,15671
albers,matt,458006,albem001,4300
mcfarland,t. j.,519008,mcfat001,3237
mejía,adalberto,606167,mejia001,13188
vizcaíno,arodys,527055,vizca001,5498
kelly,merrill,518876,kellm002,11156
fields,josh,451661,fielj002,5070
saucedo,tayler,642048,sauct001,17888
bummer,aaron,607481,bumma001,16258
barnette,tony,501817,barnt002,3555
burr,ryan,621114,burrr002,17536
alcalá,jorge,660896,alcaj001,19459
phillips,evan,623465,phile001,17734
melancon,mark,453343,melam001,4264
jackson,luke,592426,jackl001,11752
banks,tanner,621383,bankt001,16990
winckowski,josh,670174,wincj001,22387
mayza,tim,641835,mayzt001,15042
abad,fernando,472551,abadf001,4994
martin,chris,455119,martc007,11847
king,john,667463,kingj002,22051
richards,trevor,670950,richt001,19309
bowman,matthew,621199,bowmm001,13528
badenhop,burke,488674,badeb001,9736
leclerc,josé,600917,leclj001,14524
boyer,blaine,430641,boyeb001,2237
ramos,aj,573109,ramoa001,8350
leiter,mark,643410,leitm002,15551
castro,miguel,612434,castm002,15684
avilán,luis,501593,avill001,2882
smith,burch,572143,smitb005,12784
liberatore,matthew,669461,libem001,22294
díaz,jumbo,471822,diazj005,3397
neal,zach,594943,nealz001,11294
papelbon,jonathan,449097,papej001,5975
familia,jeurys,544727,famij001,5114
banuelos,manny,544365,banum001,5365
gallegos,giovanny,606149,gallg001,14986
johnson,jim,462382,johnj010,3656
andriese,matt,542882,andrm001,12022
may,dustin,669160,may-d003,19716
means,john,607644,meanj001,16269
vásquez,randy,681190,vasqr001,24719
mantiply,joe,573009,mantj002,14857
mayers,mike,594577,mayem001,15451
newcomb,sean,656794,newcs001,16943
devenski,chris,606965,devec001,12763
brasier,ryan,518489,brasr001,5615
waldichuk,ken,686610,waldk003,27681
civale,aaron,650644,civaa001,19479
weber,ryan,543901,weber001,10160
salas,fernando,477569,salaf001,4971
yates,kirby,489446,yatek001,9073
gonzález,chi chi,592346,gonzc002,14663
morán,jovani,663558,moraj003,20422
fedde,erick,607200,fedde001,17425
hembree,heath,592390,hembh001,11632
falter,bailey,663559,faltb001,20070
rzepczynski,marc,519240,rzepm001,6612
davis,austin,656354,davia003,17117
matz,steven,571927,matzs001,13361
detwiler,ross,446321,detwr001,2859
kaprielian,james,621076,kaprj001,18331
kuhnel,joel,669270,kuhnj001,19995
sampson,keyvius,572102,sampk001,10039
lópez,jorge,605347,lopej004,14527
rondón,bruce,541652,rondb001,5766
staumont,josh,622251,stauj001,18335
webb,tyler,643778,webbt001,14974
banda,anthony,607455,banda001,14706
