"pitches","player_id","player_name","year","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance","pitcher_run_exp","run_exp","bat_speed","swing_length"
22950,133,"OAK",2023,22950,100,0.224,0.147,0.276,0.371,0.293,0.297,0.226,1187,5308,87.1,12.3,2233,89,89.23,3124,10985,11964,0.20000000000000284,6.4,111,149,115,148,298,321,294,"135","-135",,
22926,140,"TEX",2021,22926,100,0.232,0.143,0.28,0.375,0.291,0.297,0.234,1254,5405,87.3,10.6,2211,88.7,88.62,2854,11017,11908,-0.10000000000000853,6.26,111,155,118,149,300,325,296,"124.8","-124.8",,
23541,109,"AZ",2022,23541,100,0.23,0.155,0.272,0.385,0.303,0.297,0.227,1232,5351,87.1,11.6,2251,89,88.92,2619,10758,12781,-0.09999999999999432,6.33,112,153,115,149,297,323,300,"25.1","-25.1",,
23101,146,"MIA",2019,23101,100,0.241,0.134,0.3,0.375,0.288,0.296,0.239,1326,5512,88.1,9,2258,89,88.64,2955,11175,11924,-0.4000000000000057,6.04,111,152,115,147,303,318,290,"154.5","-154.5",,
22643,143,"PHI",2015,22643,100,0.249,0.133,0.299,0.382,0.298,0.295,0.242,1374,5529,87.1,10.4,2123,88.9,88.04,2533,10984,11589,-0.9000000000000057,6.03,110,149,108,147,286,307,290,"70.9","-70.9",,
23549,146,"MIA",2018,23549,100,0.237,0.119,0.293,0.357,0.289,0.295,0.236,1303,5488,87.2,9.8,2225,88.8,88.24,2671,11020,12528,-0.5999999999999943,6.02,109,151,111,147,298,317,292,"114.3","-114.3",,
22661,115,"COL",2015,22661,100,0.265,0.167,0.313,0.432,0.321,0.295,0.239,1479,5572,88.1,10.6,2147,89.1,88.62,2672,11263,11225,-0.5,6.12,111,149,109,147,300,320,299,"-39.3","39.3",,
23506,116,"DET",2019,23506,100,0.24,0.148,0.308,0.388,0.29,0.295,0.237,1333,5549,87.9,14.1,2245,88.5,88.13,3343,11859,11647,-0.4000000000000057,5.96,109,151,116,148,297,323,291,"198.3","-198.3",,
23140,145,"CWS",2015,23140,100,0.25,0.13,0.296,0.38,0.3,0.295,0.243,1381,5533,87.6,8.7,2152,89,88.37,2461,11031,12022,-0.5999999999999943,6.1,107,148,108,145,287,309,288,"61.8","-61.8",,
22662,145,"CWS",2023,22662,100,0.238,0.146,0.289,0.384,0.292,0.295,0.24,1308,5501,88.1,10.5,2254,88.6,88.92,3156,11419,11241,0.30000000000001137,6.47,110,150,118,148,298,324,294,"103.3","-103.3",,
24204,109,"AZ",2021,24204,100,0.236,0.146,0.295,0.382,0.301,0.294,0.23,1297,5489,86.9,12.1,2241,89.1,89.14,2909,11260,12944,0,6.32,113,154,119,149,298,323,300,"70.8","-70.8",,
22558,158,"MIL",2015,22558,100,0.251,0.142,0.303,0.393,0.304,0.294,0.236,1378,5480,87.8,9.7,2054,89.1,88.74,2595,11233,11196,-0.3999999999999915,6.18,110,149,108,146,293,308,290,"27.4","-27.4",,
8802,115,"COL",2020,8802,100,0.257,0.148,0.316,0.405,0.307,0.294,0.238,528,2057,86.1,12.7,2285,89.3,89.44,1121,4291,4509,0.10000000000000853,6.22,110,153,118,148,302,329,302,"27.9","-27.9",,
23518,135,"SD",2016,23518,100,0.235,0.155,0.291,0.39,0.297,0.293,0.232,1275,5419,87,11.4,2204,88.9,88.49,2810,11029,12370,-0.4000000000000057,6.09,110,150,111,147,293,315,294,"65.1","-65.1",,
22887,143,"PHI",2016,22887,100,0.24,0.144,0.291,0.384,0.296,0.292,0.234,1305,5434,88,9.9,2185,89.3,88.63,2782,11241,11530,-0.7000000000000028,6.13,109,150,108,146,290,312,289,"106.4","-106.4",,
23812,137,"SF",2018,23812,100,0.239,0.129,0.299,0.368,0.29,0.292,0.235,1324,5541,87.3,11.7,2220,88.7,88.23,2964,11463,12349,-0.5,5.97,109,150,111,147,296,319,295,"116.6","-116.6",,
23124,113,"CIN",2022,23124,100,0.235,0.137,0.29,0.372,0.299,0.291,0.228,1264,5380,86.8,12.6,2244,88.9,89.03,2848,11091,12032,0.09999999999999432,6.35,109,152,119,147,295,319,291,"25.6","-25.6",,
23200,135,"SD",2015,23200,100,0.243,0.142,0.292,0.385,0.298,0.291,0.231,1324,5457,87.6,11,2130,88.5,87.99,2652,10959,12162,-0.5,6.04,110,148,110,147,294,311,293,"41.1","-41.1",,
23267,146,"MIA",2021,23267,100,0.233,0.139,0.296,0.372,0.291,0.29,0.227,1244,5348,87.3,10.4,2252,88.8,88.69,3144,11297,11968,-0.09999999999999432,6.32,110,152,116,148,299,320,293,"103.4","-103.4",,
23201,134,"PIT",2022,23201,100,0.222,0.141,0.277,0.364,0.289,0.288,0.224,1186,5331,87.6,11.1,2256,88.6,88.67,2785,10632,12569,0.10000000000000853,6.34,112,153,118,149,298,319,294,"110.2","-110.2",,
22651,135,"SD",2017,22651,100,0.234,0.16,0.287,0.393,0.298,0.288,0.224,1251,5356,85.9,12.5,2244,88.6,87.9,2837,10823,11825,-0.6999999999999886,5.93,110,150,109,147,295,316,294,"138.7","-138.7",,
23771,135,"SD",2018,23771,100,0.235,0.145,0.294,0.38,0.294,0.288,0.227,1289,5486,88.2,9.5,2228,88.5,87.98,3019,11285,12485,-0.5,5.98,109,150,110,148,295,318,298,"104.6","-104.6",,
22410,116,"DET",2022,22410,100,0.231,0.115,0.29,0.346,0.279,0.288,0.233,1240,5378,87.3,11.6,2244,88.5,88.48,3094,11374,11035,0,6.29,111,155,116,150,295,323,294,"131.4","-131.4",,
22568,133,"OAK",2022,22568,100,0.216,0.13,0.264,0.346,0.277,0.285,0.224,1147,5314,86.9,11.2,2246,88.5,88.51,2994,11071,11497,0,6.35,110,154,116,149,295,320,293,"124.6","-124.6",,
